tweet_id,timestamp,name,doggo,floofer,pupper,puppo,rating,favorite_count,retweet_count,breed_prediction,prediction_confidence,number_of_images,jpg_url
892420643555336193,2017-08-01 16:23:56,Phineas,False,False,False,False,1.3,38012,8312,,,1,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg
892177421306343426,2017-08-01 00:17:27,Tilly,False,False,False,False,1.3,32631,6140,CHIHUAHUA,0.323581,1,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg
891815181378084864,2017-07-31 00:18:03,Archie,False,False,False,False,1.2,24559,4066,CHIHUAHUA,0.716012,1,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg
891689557279858688,2017-07-30 15:58:51,Darla,False,False,False,False,1.3,41365,8456,LABRADOR_RETRIEVER,0.168086,1,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg
891327558926688256,2017-07-29 16:00:24,Franklin,False,False,False,False,1.2,39532,9157,BASSET,0.555712,2,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg
891087950875897856,2017-07-29 00:08:17,,False,False,False,False,1.3,19864,3048,CHESAPEAKE_BAY_RETRIEVER,0.425595,1,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg
890971913173991426,2017-07-28 16:27:12,Jax,False,False,False,False,1.3,11612,2018,APPENZELLER,0.34170300000000003,1,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg
890729181411237888,2017-07-28 00:22:40,,False,False,False,False,1.3,64138,18438,POMERANIAN,0.566142,2,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg
890609185150312448,2017-07-27 16:25:51,Zoey,False,False,False,False,1.3,27286,4182,IRISH_TERRIER,0.487574,1,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg
890240255349198849,2017-07-26 15:59:51,Cassie,True,False,False,False,1.4,31302,7214,PEMBROKE,0.511319,1,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg
890006608113172480,2017-07-26 00:31:25,Koda,False,False,False,False,1.3,30083,7172,SAMOYED,0.957979,1,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg
889880896479866881,2017-07-25 16:11:53,Bruno,False,False,False,False,1.3,27275,4866,FRENCH_BULLDOG,0.377417,1,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg
889665388333682689,2017-07-25 01:55:32,,False,False,False,True,1.3,47202,9822,PEMBROKE,0.966327,1,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg
889638837579907072,2017-07-25 00:10:02,Ted,False,False,False,False,1.2,26633,4435,FRENCH_BULLDOG,0.99165,1,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg
889531135344209921,2017-07-24 17:02:04,Stuart,False,False,False,True,1.3,14833,2198,GOLDEN_RETRIEVER,0.953442,1,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg
889278841981685760,2017-07-24 00:19:32,Oliver,False,False,False,False,1.3,24767,5253,WHIPPET,0.626152,1,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg
888917238123831296,2017-07-23 00:22:39,Jim,False,False,False,False,1.2,28564,4402,GOLDEN_RETRIEVER,0.714719,1,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg
888804989199671297,2017-07-22 16:56:37,Zeke,False,False,False,False,1.3,25082,4193,GOLDEN_RETRIEVER,0.46976,1,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg
888554962724278272,2017-07-22 00:23:06,Ralphus,False,False,False,False,1.3,19451,3472,SIBERIAN_HUSKY,0.700377,3,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg
888078434458587136,2017-07-20 16:49:33,Gerald,False,False,False,False,1.2,21343,3415,FRENCH_BULLDOG,0.995026,1,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg
887705289381826560,2017-07-19 16:06:48,Jeffrey,False,False,False,False,1.3,29604,5275,BASSET,0.821664,1,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg
887517139158093824,2017-07-19 03:39:09,,False,False,False,False,1.4,45404,11421,,,1,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg
887473957103951883,2017-07-19 00:47:34,Canela,False,False,False,False,1.3,67744,17769,PEMBROKE,0.809197,2,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg
887343217045368832,2017-07-18 16:08:03,,False,False,False,False,1.3,33051,10171,MEXICAN_HAIRLESS,0.330741,1,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg
887101392804085760,2017-07-18 00:07:08,,False,False,False,False,1.2,29996,5833,SAMOYED,0.733942,1,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg
886983233522544640,2017-07-17 16:17:36,Maya,False,False,False,False,1.3,34480,7604,CHIHUAHUA,0.793469,2,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg
886736880519319552,2017-07-16 23:58:41,Mingus,False,False,False,False,1.3,11834,3210,KUVASZ,0.309706,1,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg
886680336477933568,2017-07-16 20:14:00,Derek,False,False,False,False,1.3,22002,4363,,,1,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg
886366144734445568,2017-07-15 23:25:31,Roscoe,False,False,True,False,1.2,20792,3131,FRENCH_BULLDOG,0.999201,1,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg
886258384151887873,2017-07-15 16:17:19,Waffles,False,False,False,False,1.3,27468,6147,PUG,0.943575,1,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg
885984800019947520,2017-07-14 22:10:11,Jimbo,False,False,False,False,1.2,32038,6632,BLENHEIM_SPANIEL,0.972494,1,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg
885528943205470208,2017-07-13 15:58:47,Maisey,False,False,False,False,1.3,35313,6288,PUG,0.369275,1,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg
885167619883638784,2017-07-12 16:03:00,,False,False,False,False,1.3,21516,4293,MALAMUTE,0.8124819999999999,4,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg
884925521741709313,2017-07-12 00:01:00,Earl,False,False,False,False,1.2,75986,17857,ITALIAN_GREYHOUND,0.259916,1,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg
884876753390489601,2017-07-11 20:47:12,Lola,False,False,False,False,1.3,27400,5487,CHOW,0.822103,1,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg
884562892145688576,2017-07-11 00:00:02,Kevin,False,False,False,False,1.3,23841,4591,PUG,0.5464060000000001,1,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg
884441805382717440,2017-07-10 15:58:53,,False,False,False,False,1.4,26487,5537,PEMBROKE,0.993225,1,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg
884162670584377345,2017-07-09 21:29:42,Yogi,True,False,False,False,1.2,19967,2923,GERMAN_SHEPHERD,0.707046,1,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg
883838122936631299,2017-07-09 00:00:04,Noah,False,False,False,False,1.2,21487,3376,DOBERMAN,0.610946,1,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg
883482846933004288,2017-07-08 00:28:19,Bella,False,False,False,False,0.5,45069,9725,GOLDEN_RETRIEVER,0.943082,1,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg
883360690899218434,2017-07-07 16:22:55,Grizzwald,False,True,False,False,1.3,22258,3624,CHOW,0.987997,1,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg
883117836046086144,2017-07-07 00:17:54,,False,False,False,False,1.3,36461,6526,GOLDEN_RETRIEVER,0.949562,2,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg
882992080364220416,2017-07-06 15:58:11,Rusty,False,False,False,False,1.3,23490,3839,ESKIMO_DOG,0.466778,1,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg
882762694511734784,2017-07-06 00:46:41,Gus,False,False,True,False,1.2,27767,4812,LABRADOR_RETRIEVER,0.85005,1,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg
882627270321602560,2017-07-05 15:48:34,Stanley,False,False,False,False,1.3,27408,5954,PEMBROKE,0.542982,1,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg
882268110199369728,2017-07-04 16:01:23,Alfy,False,False,False,False,1.3,44108,11357,GOLDEN_RETRIEVER,0.762211,1,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg
882045870035918850,2017-07-04 01:18:17,Koko,False,False,False,False,1.3,28812,4862,GOLDEN_RETRIEVER,0.00694063,1,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg
881906580714921986,2017-07-03 16:04:48,Rey,False,False,False,False,1.2,23853,3323,WEIMARANER,0.291539,1,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg
881666595344535552,2017-07-03 00:11:11,Gary,False,False,False,False,1.3,49652,10447,SALUKI,0.529012,1,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg
881536004380872706,2017-07-02 15:32:16,,False,False,True,False,1.4,48512,15617,SAMOYED,0.281463,1,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg
881268444196462592,2017-07-01 21:49:04,Elliot,False,False,False,False,1.2,22657,5074,,,1,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg
880935762899988482,2017-06-30 23:47:07,Louis,False,False,False,False,1.3,16692,2731,,,1,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg
880872448815771648,2017-06-30 19:35:32,,False,False,False,False,1.2,20866,3740,PEMBROKE,0.791416,1,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg
880465832366813184,2017-06-29 16:39:47,Bella,False,False,False,False,1.2,28005,6146,GOLDEN_RETRIEVER,0.913255,1,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg
880221127280381952,2017-06-29 00:27:25,Jesse,False,False,False,False,1.2,26556,4129,CHIHUAHUA,0.238525,1,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg
880095782870896641,2017-06-28 16:09:20,,False,False,False,False,1.1,27121,4264,MINIATURE_PINSCHER,0.120298,1,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg
879862464715927552,2017-06-28 00:42:13,Romeo,False,False,False,False,1.3,21914,3431,BASSET,0.813507,3,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg
879492040517615616,2017-06-27 00:10:17,Bailey,False,False,False,False,1.2,22999,3117,GERMAN_SHORT-HAIRED_POINTER,0.479896,1,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg
879415818425184262,2017-06-26 19:07:24,Duddles,False,False,False,False,1.3,103954,43407,ENGLISH_SPRINGER,0.383404,1,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg
879376492567855104,2017-06-26 16:31:08,Jack,False,False,False,False,1.2,16476,3055,LABRADOR_RETRIEVER,0.0334961,1,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg
879050749262655488,2017-06-25 18:56:45,Steven,False,False,False,False,1.1,22144,4629,,,1,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg
879008229531029506,2017-06-25 16:07:47,Beau,False,False,False,False,1.3,18639,2645,VIZSLA,0.960513,1,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg
878776093423087618,2017-06-25 00:45:22,Snoopy,False,False,False,True,1.3,19062,4049,ITALIAN_GREYHOUND,0.734684,2,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg
878281511006478336,2017-06-23 16:00:04,Shadow,False,False,False,False,1.3,7603,1267,BASSET,0.32042,1,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg
878057613040115712,2017-06-23 01:10:23,Emmy,False,False,False,False,1.4,41288,6695,FRENCH_BULLDOG,0.839097,1,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg
877736472329191424,2017-06-22 03:54:17,Aja,False,False,False,False,1.3,78353,18739,CHESAPEAKE_BAY_RETRIEVER,0.8379559999999999,2,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg
877556246731214848,2017-06-21 15:58:08,Penny,False,False,False,False,1.2,22327,3740,BASSET,0.995368,1,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg
877316821321428993,2017-06-21 00:06:44,Dante,False,False,False,False,1.3,26915,5090,SALUKI,0.5099670000000001,1,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg
877201837425926144,2017-06-20 16:29:50,Nelly,False,False,False,False,1.2,26655,5482,PEMBROKE,0.93112,1,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg
876838120628539392,2017-06-19 16:24:33,Ginger,False,False,True,False,1.2,20334,3281,BLOODHOUND,0.575751,1,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg
876484053909872640,2017-06-18 16:57:37,Benedict,False,False,False,False,1.3,18443,2358,GOLDEN_RETRIEVER,0.874566,1,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg
876120275196170240,2017-06-17 16:52:05,Venti,False,False,False,False,1.3,27456,4608,BERNESE_MOUNTAIN_DOG,0.534327,1,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg
875747767867523072,2017-06-16 16:11:53,Goose,False,False,False,False,1.3,24770,4221,LABRADOR_RETRIEVER,0.799551,1,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg
875144289856114688,2017-06-15 00:13:52,Nugget,False,False,False,False,1.3,21567,4849,SIBERIAN_HUSKY,0.245048,1,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg
875021211251597312,2017-06-14 16:04:48,,False,False,False,False,1.2,25047,4646,WEST_HIGHLAND_WHITE_TERRIER,0.7143189999999999,2,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg
874680097055178752,2017-06-13 17:29:20,Cash,False,False,False,False,1.2,27362,4568,LABRADOR_RETRIEVER,0.836052,1,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg
874296783580663808,2017-06-12 16:06:11,Jed,False,False,True,False,1.3,25629,4044,COCKER_SPANIEL,0.437216,1,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg
874057562936811520,2017-06-12 00:15:36,,False,False,False,False,1.2,22297,3903,FLAT-COATED_RETRIEVER,0.8321770000000001,1,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg
874012996292530176,2017-06-11 21:18:31,Sebastian,False,False,False,True,1.3,34023,10257,CARDIGAN,0.806674,2,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg
873580283840344065,2017-06-10 16:39:04,,False,False,False,False,1.3,23836,3889,NEWFOUNDLAND,0.678537,1,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg
873213775632977920,2017-06-09 16:22:42,Sierra,False,False,True,False,1.2,7131,1564,VIZSLA,0.6197819999999999,1,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg
872967104147763200,2017-06-09 00:02:31,,True,False,False,False,1.2,26956,5346,LABRADOR_RETRIEVER,0.476913,2,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg
872820683541237760,2017-06-08 14:20:41,,False,False,False,False,1.3,14505,3650,PUG,0.99912,3,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg
872620804844003328,2017-06-08 01:06:27,Monkey,False,False,False,False,1.3,20506,3650,COCKER_SPANIEL,0.513191,1,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg
872486979161796608,2017-06-07 16:14:40,,False,False,False,False,1.2,40108,8928,PEMBROKE,0.931861,1,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg
872261713294495745,2017-06-07 01:19:32,Harry,False,False,False,False,1.3,33739,6249,LABRADOR_RETRIEVER,0.972019,2,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg
872122724285648897,2017-06-06 16:07:15,Kody,False,False,False,False,1.2,33958,8041,PUG,0.06673630000000001,1,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg
871879754684805121,2017-06-06 00:01:46,Lassie,False,False,False,False,1.3,37459,11050,SHETLAND_SHEEPDOG,0.969171,1,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg
871762521631449091,2017-06-05 16:15:56,Rover,False,False,True,False,1.2,20017,3447,LABRADOR_RETRIEVER,0.921393,2,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg
871515927908634625,2017-06-04 23:56:03,Napolean,True,False,False,False,1.2,19959,3427,KOMONDOR,0.974781,2,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg
871032628920680449,2017-06-03 15:55:36,Boomer,False,False,False,False,1.3,22409,3787,KELPIE,0.3980530000000001,1,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg
870804317367881728,2017-06-03 00:48:22,,False,False,False,False,1.1,33251,6160,,,1,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg
870656317836468226,2017-06-02 15:00:16,Cody,False,False,False,False,1.3,12280,2627,PEMBROKE,0.945495,4,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg
870374049280663552,2017-06-01 20:18:38,Zoey,False,False,False,False,1.3,81891,26073,GOLDEN_RETRIEVER,0.841001,1,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg
870308999962521604,2017-06-01 16:00:09,Rumble,False,False,False,False,1.3,21623,4136,GREATER_SWISS_MOUNTAIN_DOG,0.6227520000000001,2,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg
870063196459192321,2017-05-31 23:43:25,Clifford,False,False,False,False,1.4,36309,8316,,,1,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg
869772420881756160,2017-05-31 04:27:59,Dewey,False,False,False,False,1.3,42021,9993,PEMBROKE,0.980148,1,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg
869702957897576449,2017-05-30 23:51:58,Stanley,False,False,False,False,1.3,27983,6328,PEMBROKE,0.993449,1,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg
869596645499047938,2017-05-30 16:49:31,Scout,True,False,False,False,1.2,15836,3125,CHIHUAHUA,0.955156,1,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg
869227993411051520,2017-05-29 16:24:37,Gizmo,False,False,False,False,1.3,20290,3774,PEMBROKE,0.664181,1,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg
868880397819494401,2017-05-28 17:23:24,Walter,False,False,False,False,1.4,65141,14453,FRENCH_BULLDOG,0.0999839,1,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg
868622495443632128,2017-05-28 00:18:35,,False,False,False,False,1.3,26558,5292,LABRADOR_RETRIEVER,0.868107,1,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg
868552278524837888,2017-05-27 19:39:34,Cooper,False,False,False,False,1.2,10062,2097,WHIPPET,0.378151,1,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg
867900495410671616,2017-05-26 00:29:37,,False,False,False,False,1.2,24056,4179,LABRADOR_RETRIEVER,0.522644,1,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg
867774946302451713,2017-05-25 16:10:44,Harold,False,False,False,False,1.3,33798,7345,BORDER_COLLIE,0.661953,2,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg
867421006826221569,2017-05-24 16:44:18,Shikha,False,False,False,True,1.2,16031,2508,ESKIMO_DOG,0.6164569999999999,1,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg
867051520902168576,2017-05-23 16:16:06,,False,False,False,False,1.3,32097,7884,SAMOYED,0.471403,1,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg
866686824827068416,2017-05-22 16:06:55,Lili,False,False,False,False,1.2,19265,3491,FLAT-COATED_RETRIEVER,0.51473,1,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg
866450705531457537,2017-05-22 00:28:40,Jamesy,False,False,True,False,1.3,121859,35412,FRENCH_BULLDOG,0.905334,2,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg
866334964761202691,2017-05-21 16:48:45,Coco,False,False,False,False,1.2,52404,14499,SAMOYED,0.984086,1,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg
865718153858494464,2017-05-19 23:57:46,Boomer,False,False,False,False,1.3,25579,5646,GOLDEN_RETRIEVER,0.673664,1,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg
865359393868664832,2017-05-19 00:12:11,Sammy,False,False,False,False,1.3,26436,5030,CHESAPEAKE_BAY_RETRIEVER,0.832435,2,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg
865006731092295680,2017-05-18 00:50:50,Nelly,False,False,False,False,1.3,27965,7731,PEMBROKE,0.989882,1,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg
864873206498414592,2017-05-17 16:00:15,,False,False,False,False,1.4,32261,8752,,,2,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg
864279568663928832,2017-05-16 00:41:21,Meatball,False,False,False,False,1.2,14625,3056,BULL_MASTIFF,0.668613,1,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg
864197398364647424,2017-05-15 19:14:50,Paisley,False,False,False,False,1.3,30158,9009,GOLDEN_RETRIEVER,0.945905,4,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg
863907417377173506,2017-05-15 00:02:33,Albus,False,False,False,False,1.3,20631,4178,,,1,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg
863553081350529029,2017-05-14 00:34:33,Neptune,False,False,False,False,1.3,15318,4220,ESKIMO_DOG,0.41333,1,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg
863432100342583297,2017-05-13 16:33:49,Belle,False,False,False,False,1.2,23853,5310,STAFFORDSHIRE_BULLTERRIER,0.690517,1,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg
863062471531167744,2017-05-12 16:05:02,Quinn,False,False,False,False,1.3,8547,2476,FRENCH_BULLDOG,0.935804,2,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg
862831371563274240,2017-05-12 00:46:44,Zooey,False,False,False,False,1.3,19210,5147,AUSTRALIAN_TERRIER,0.207281,2,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg
862722525377298433,2017-05-11 17:34:13,Dave,False,False,False,False,1.1,17106,3564,BASSET,0.39333,1,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg
862457590147678208,2017-05-11 00:01:27,Jersey,False,False,False,False,1.3,20596,5012,,,1,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg
862096992088072192,2017-05-10 00:08:34,,False,False,False,False,1.3,74775,23567,CHOW,0.677589,2,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg
861383897657036800,2017-05-08 00:54:59,Hobbes,False,False,False,False,1.3,36220,10847,CARDIGAN,0.771008,1,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg
861288531465048066,2017-05-07 18:36:02,,False,False,False,False,1.3,17264,4209,BOUVIER_DES_FLANDRES,0.0826102,1,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg
861005113778896900,2017-05-06 23:49:50,Burt,False,False,False,False,1.2,16786,3845,GERMAN_SHEPHERD,0.507951,1,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg
860563773140209665,2017-05-05 18:36:06,Lorenzo,False,False,False,False,1.3,7551,2187,CARDIGAN,0.583936,1,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg
860524505164394496,2017-05-05 16:00:04,Carl,False,False,False,False,1.3,23752,5362,BEDLINGTON_TERRIER,0.286558,1,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg
860276583193509888,2017-05-04 23:34:55,Jordy,False,False,False,False,1.2,18402,3528,,,1,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg
860184849394610176,2017-05-04 17:30:24,,False,False,False,False,1.4,16778,5940,,,1,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg
859924526012018688,2017-05-04 00:15:58,Milky,False,False,False,False,1.2,19680,4159,FRENCH_BULLDOG,0.254587,1,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg
859851578198683649,2017-05-03 19:26:06,Trooper,False,False,False,False,1.3,15504,3568,LABRADOR_RETRIEVER,0.899086,4,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg
859607811541651456,2017-05-03 03:17:27,,False,False,False,True,1.3,18716,1603,GOLDEN_RETRIEVER,0.8955290000000001,1,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg
859196978902773760,2017-05-02 00:04:57,quite,False,False,False,False,1.2,90638,30757,MALAMUTE,0.216163,1,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg
859074603037188101,2017-05-01 15:58:40,,False,False,False,False,1.3,34129,13875,,,1,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg
858843525470990336,2017-05-01 00:40:27,,True,False,False,False,1.3,15659,3547,GOLDEN_RETRIEVER,0.57812,1,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg
858471635011153920,2017-04-30 00:02:42,Sophie,False,False,False,False,1.3,21704,4947,PEMBROKE,0.987407,1,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg
858107933456039936,2017-04-28 23:57:28,Wyatt,False,False,False,False,1.2,15876,2976,GOLDEN_RETRIEVER,0.863874,1,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg
857989990357356544,2017-04-28 16:08:49,Rosie,False,False,False,False,1.2,16291,2641,FRENCH_BULLDOG,0.43258,1,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg
857746408056729600,2017-04-28 00:00:54,Thor,False,False,False,False,1.3,34635,10875,LABRADOR_RETRIEVER,0.919832,1,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg
857393404942143489,2017-04-27 00:38:11,,False,False,False,False,1.3,5978,1687,MALAMUTE,0.8415969999999999,3,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg
857263160327368704,2017-04-26 16:00:39,Oscar,False,False,False,False,1.3,20228,4624,SAMOYED,0.998021,1,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg
857029823797047296,2017-04-26 00:33:27,Zeke,False,False,False,False,1.2,19156,4112,GOLDEN_RETRIEVER,0.968623,2,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg
856543823941562368,2017-04-24 16:22:16,Callie,False,False,False,False,1.2,16465,2954,BOSTON_BULL,0.30691,1,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg
856282028240666624,2017-04-23 23:01:59,Cermet,False,False,False,False,1.4,28114,6501,CHIHUAHUA,0.8765430000000001,4,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg
855851453814013952,2017-04-22 18:31:02,,True,False,False,True,1.3,46122,18240,FLAT-COATED_RETRIEVER,0.321676,1,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg
